index,y_true,y_pred,y_proba_yes
83986,1,1,0.7776669248334844
18707,0,1,0.585293710740965
10231,0,0,0.1655164902351111
13814,1,1,0.9131485229665893
70706,0,0,0.08354789604401514
91934,0,0,0.1098358255773955
48556,0,0,0.07165953342617028
46893,0,0,0.04903855920584666
48605,1,1,0.5769228289508009
81863,0,0,0.2794686179632679
52848,0,0,0.3314617521146042
80664,0,0,0.12522836538146487
3235,0,0,0.26815821320744143
64332,0,0,0.045836385870072785
34480,0,0,0.05812375277770677
27973,1,1,0.9285032697731256
7235,0,0,0.25049229716701105
98729,1,1,0.5273615943526669
42678,1,1,0.9363818959185802
27600,0,0,0.43470556000256
46721,0,1,0.5805555164260502
2838,1,1,0.5591696099430336
2704,0,0,0.48955034112106555
7885,1,1,0.8848097848564144
66039,1,0,0.4429436833184488
13348,1,0,0.4296295540907318
33518,0,0,0.10012702529739884
40383,0,1,0.5599022147686846
60816,0,0,0.20090357193678002
1078,0,0,0.19241682765382717
88015,0,1,0.7696641975848657
36318,0,0,0.14929809625029475
10205,0,0,0.2543560127605886
87954,0,1,0.7267169314526307
69531,0,1,0.8827067354416004
4083,1,1,0.8943393568327449
37664,0,0,0.07148838234693244
7311,0,1,0.7488069204459176
47550,0,0,0.2881843528262066
42738,0,1,0.5203499422668334
47320,0,0,0.20813096538363587
65546,0,0,0.29216164932205074
58634,1,0,0.338785687168878
23435,1,1,0.8147951168480105
48300,0,0,0.03325051532794346
46685,0,0,0.19279063193944232
18678,0,1,0.5481605076339464
62172,0,1,0.6771889485271276
29634,0,1,0.9230065590384969
7545,0,0,0.04170413222921363
50395,0,1,0.5228189275368723
17893,0,1,0.6807068233184751
25625,0,0,0.06315644454308626
87818,1,1,0.9484187807405893
92902,1,0,0.3477985938507042
66703,1,0,0.2985264584334297
19316,0,0,0.1747308702883678
50405,0,1,0.6057782972207616
42095,0,0,0.19464997827089672
42557,0,0,0.15513925204555556
17104,0,0,0.15097734703044544
2674,0,0,0.09362907960153324
39327,0,0,0.06215602994470823
59184,1,1,0.7486197310395042
31268,0,0,0.2136958491250021
24457,0,1,0.592912473707113
9818,1,0,0.3939043655700927
16554,1,1,0.9396250425468037
59552,1,1,0.7552205670539922
58311,0,0,0.2423646668665673
12423,0,0,0.42506269908642297
59638,0,1,0.6250504041705789
40505,0,0,0.18944574300244768
90026,1,1,0.9202108968660068
85971,1,0,0.4594839174987132
60947,0,0,0.14749519587569526
82778,0,0,0.053053116724203306
53749,0,1,0.6381543436962933
14770,0,0,0.18627758411217893
35398,1,0,0.2984849398324932
57037,0,1,0.8274407549331276
90765,0,0,0.45241254772309697
91770,0,0,0.04797756200546322
55863,0,0,0.08150154487494157
83683,0,0,0.05002171759670519
56389,1,1,0.8940647679334404
77010,0,0,0.12330056662930994
72184,0,0,0.42007427072054987
9491,0,0,0.15755196227980087
23191,0,0,0.046917715780179406
4155,0,0,0.05933856376127079
330,0,0,0.12065729592189725
8155,0,0,0.025416146327323957
62923,0,1,0.8790383816244642
98780,0,1,0.6470547389409661
39754,0,0,0.04348693050526186
64969,0,0,0.12579112802567896
90964,0,0,0.07789004490297526
310,0,0,0.462532127457167
48763,0,0,0.054079662790605
34946,0,0,0.4721512646903116
17208,0,1,0.5559134281029865
42305,0,1,0.651186669286579
43158,1,1,0.9556434723215879
74753,0,1,0.8500748452817148
92482,0,0,0.10397389640876066
785,0,0,0.24444161944040743
84442,1,1,0.6235892415203101
69802,0,0,0.3232941353623531
51124,0,0,0.06388819420151087
65876,1,1,0.683470302832045
87411,0,0,0.05258513257122057
91286,1,1,0.8064811512618355
93493,0,0,0.05051856304685379
15956,1,1,0.5597300769668606
62636,0,0,0.09777460492129035
95405,0,1,0.7876847108833229
60005,1,1,0.5412736793491729
2783,0,1,0.8846423651516618
96132,1,1,0.5210414931627458
97844,0,0,0.22465124562711974
16466,0,1,0.8841214478396301
41677,0,0,0.4705530157397109
33791,1,1,0.9737790301628702
46272,1,1,0.6965415248560699
98109,0,1,0.8512889757901059
99689,0,0,0.16126020771231908
36943,0,0,0.1845499891317583
98369,0,1,0.8057483066848963
48667,0,0,0.11301715502117911
66300,0,0,0.11223444292989908
14131,1,1,0.8191038135221296
48211,0,0,0.2684074529733862
12614,0,0,0.19773579932708585
48644,0,0,0.04257050423474704
18730,1,1,0.9223629042247483
25874,0,0,0.3425159092095941
19967,0,0,0.14121902521544916
85390,0,0,0.060688861712293374
8622,1,1,0.9641098102913138
20487,0,0,0.22874613492276158
38675,0,0,0.23271482395937296
30471,0,0,0.4717164801451717
84199,0,0,0.04411261570137815
1901,0,0,0.10103068786101199
54606,0,0,0.24737656578961909
55451,0,0,0.2381302481310208
81891,0,0,0.435230215601919
60561,0,0,0.12099848910694842
19072,1,1,0.6149427837762846
33538,0,1,0.7268597667858984
10949,0,0,0.3466221158003212
47500,0,0,0.03135886717339569
12102,1,0,0.07122021019416926
84063,0,0,0.10148015032837365
29868,0,0,0.060759305937430785
97937,0,0,0.4333103845240878
16930,1,1,0.9082814445603153
15043,1,1,0.5844523901863351
29957,0,1,0.5952171086668538
54569,0,0,0.0819633851950326
65602,1,1,0.9007427466155029
24810,0,0,0.05769653924756043
51367,1,1,0.7703093265511937
86445,1,1,0.9096556417882026
64240,0,0,0.09030978377679424
30833,0,0,0.06566806975882129
45805,1,0,0.3016234718849839
25,1,1,0.9308808849697974
37942,0,0,0.3440549653678837
47521,1,1,0.7121184000957863
78882,0,1,0.7550992155460352
7713,1,0,0.41330865029736397
37989,0,0,0.20837306605209163
21148,0,0,0.20725763852743165
28971,1,0,0.33776386865938135
43432,1,1,0.6660825671478974
16578,0,0,0.05140231642916902
53156,0,0,0.1359685770738812
84930,0,0,0.20472694394101534
34706,0,0,0.05307831212870734
97058,1,1,0.9395479863932605
16661,0,0,0.043754480931997144
73738,1,1,0.7819123630307422
11197,0,0,0.2115024544244404
97618,0,0,0.0399451200025526
47026,0,0,0.10809021761784986
33834,1,1,0.5919516232361026
97404,0,0,0.25981600818424316
82264,1,1,0.5148913593192673
75553,1,0,0.46988584288045404
62500,0,1,0.6339795422102279
56352,0,0,0.11780552732776972
87990,0,0,0.12022838273025342
875,0,0,0.04272359223603905
34634,0,0,0.3312114671693057
82717,0,0,0.04054008293805679
34345,0,0,0.14960050966384825
97738,1,1,0.5370737572407148
46073,0,0,0.1438105719594538
47908,0,0,0.17069181592596144
2437,0,0,0.2998878257204898
71356,0,0,0.037801384463057794
69709,1,1,0.7340926973090812
73479,0,0,0.17287222605265898
25285,0,0,0.22686826272090693
50239,0,0,0.04142759064912073
10180,0,1,0.7998002651327124
84154,1,1,0.7081531213290733
47830,0,0,0.4160914730908763
26467,0,0,0.09232035214376169
40855,0,0,0.1448935676433859
92162,0,0,0.16641681819149826
85666,0,1,0.5316650795510677
15431,1,0,0.2195863762525764
36640,0,1,0.6354719300750742
79351,0,1,0.7325547812000018
90160,0,0,0.11118543937070159
87200,0,0,0.1111521814898021
53930,1,1,0.9443752001781611
81885,0,0,0.04925703495427578
73455,1,1,0.7226733143997208
75386,0,1,0.8039282972259146
50118,0,0,0.03655530240033027
23062,0,0,0.14077754807000498
80920,0,1,0.5754533608130618
31200,0,1,0.8117133070465298
88481,1,1,0.89787228971089
59901,0,0,0.3308568758070812
84156,0,0,0.13747113431011465
94832,0,0,0.11210289567648002
48563,0,0,0.09484244550692623
42269,0,0,0.12929801173069158
37488,0,0,0.0844783237824947
27064,0,0,0.085505673217677
264,0,1,0.8473779853675671
47110,0,0,0.04422204496996076
57941,0,0,0.1277127728525769
69549,0,0,0.4396318063444554
30469,0,0,0.08158857782482402
98226,1,1,0.6514188338531757
52950,1,1,0.5630192872458768
28028,1,1,0.5798820761404473
35173,0,0,0.38692056692434756
2352,1,1,0.5238910464489647
16116,0,1,0.7007140290218612
22095,0,1,0.5499240266406771
5084,0,0,0.06255653761970306
51241,0,0,0.07595246646327687
46834,0,0,0.4702715528993443
15849,1,1,0.8186238035482079
81602,0,0,0.45648769965307556
98451,1,1,0.7516346800149428
29815,1,1,0.8155971843060594
85201,0,0,0.1577245460685832
28147,0,0,0.3374559276225233
2804,0,0,0.474546617152814
83028,1,1,0.8381464296821014
62349,0,0,0.315018973437035
84730,0,0,0.32754624219715806
49966,0,1,0.5721603888746957
68822,0,0,0.21368693638725528
64353,0,0,0.07926497673425521
36226,0,1,0.5188445419121803
96200,1,0,0.08406429960689986
43397,1,1,0.6901353739000152
2451,1,1,0.9772856594936388
32884,1,1,0.8650627737212543
82297,0,0,0.17238159946727627
74394,0,0,0.05751495086425091
77800,0,1,0.6225993377789485
74823,0,0,0.10141592353423336
48879,0,0,0.48475985935181864
52406,1,1,0.9856972342956001
41302,1,1,0.9725877969015225
79528,1,1,0.8264492948134659
69135,0,0,0.18455502554398573
9862,1,1,0.9192546580545125
2833,0,0,0.10442720023713682
65908,0,0,0.0771775068525623
60425,0,0,0.25456640908559297
34206,1,1,0.73383253186829
9810,0,0,0.1207795837516321
66694,0,0,0.1651678611898777
8603,0,0,0.060035860442902024
44218,1,0,0.2870147061306912
24167,0,1,0.6569282185824622
3708,0,0,0.07534646135749246
5152,1,1,0.7899555477335377
16595,0,0,0.06994535796125996
30581,1,1,0.9736802824329088
2221,1,1,0.8833674330699887
44968,1,1,0.7763337895277281
97041,1,0,0.45747983792733665
74637,1,0,0.06161971804344731
89041,0,0,0.27670494048180255
54385,1,1,0.6933140569355313
41114,0,0,0.294652208020334
98853,0,0,0.07038877852261972
29538,1,1,0.6349051599820038
90320,0,0,0.26534021630851035
73480,0,0,0.20076798963027687
86591,1,1,0.7996946788332755
69837,1,1,0.9709967088867145
46144,0,0,0.09168293452663923
54903,0,0,0.22140966658629382
27348,0,0,0.21789135945565893
80789,0,0,0.4684404494848614
58215,0,0,0.04825768730185685
79399,1,1,0.7802990337264932
61632,0,0,0.4124022107118171
26373,0,0,0.046114780279686664
5902,0,0,0.05966957175074465
784,0,0,0.08914395525551157
64361,1,1,0.8765564117170889
55634,0,1,0.5810886393880165
44139,0,0,0.08263250812326108
85951,0,0,0.21245550043193848
8849,0,0,0.10328341970685523
16881,0,1,0.5864545817788938
63724,1,1,0.7456199581007678
30609,0,0,0.04275594090555496
26914,0,1,0.7727282098232545
55049,1,1,0.9530178547324305
2705,1,1,0.9577395658206603
28312,1,1,0.921660929484021
66961,0,0,0.12821380781462852
41686,0,0,0.43346677802196953
38209,1,1,0.8013525575664797
76320,1,1,0.9124844800465746
42310,0,1,0.6386513864789368
80495,1,1,0.9716301244165004
88195,1,1,0.801394433100435
97774,1,1,0.9591010411959898
88698,0,0,0.10346601891081729
4945,1,1,0.8495040228977611
52591,0,0,0.3643372032785517
40451,0,0,0.407314184827214
58218,0,0,0.3995314604639178
87852,1,1,0.598155921314294
9095,0,0,0.28054858530184584
17612,1,1,0.8471135121503737
59384,1,1,0.5588137549830282
71938,0,1,0.6230968615413004
95330,0,0,0.05410261673895028
90411,0,0,0.1749202719081073
32616,0,0,0.15783280552119872
64088,1,1,0.5986443055638379
22941,1,1,0.9401779935316775
16222,0,0,0.0972034099311571
35708,0,1,0.7850768345469938
95878,0,0,0.37235057946295697
18360,0,0,0.0395950592276967
63192,0,0,0.04779662388009594
32225,1,1,0.8521599126622488
15813,1,1,0.9345169562405994
99631,0,0,0.043794196702468764
45328,0,0,0.2001993720905801
65925,0,0,0.06989216007917147
85416,1,1,0.9070905013921876
50652,0,1,0.6893747647072239
84097,1,1,0.9255698552202708
58738,0,0,0.39245484868782593
45155,0,1,0.7236422095014422
96668,0,0,0.4381349402048009
2937,1,1,0.908081800517505
18402,0,0,0.22345269611867352
48301,0,0,0.36975268975860914
37305,0,0,0.1275476174992634
89066,0,1,0.5289899628762812
72127,1,1,0.8456785356552858
63066,0,0,0.45668155129894594
65197,0,0,0.09866919302942587
56026,1,1,0.6402182754055301
27396,0,0,0.04751240531789747
13107,0,1,0.6383888744244597
93248,0,0,0.054582820319916625
58554,0,0,0.1792899861127616
223,0,1,0.6685172384161162
80706,1,1,0.9001433250893545
30554,0,0,0.055967699568140704
64135,0,0,0.0962722833124234
98825,1,0,0.20848357209002183
15843,0,0,0.468136148148691
4077,0,0,0.07594339199672795
59496,0,0,0.19497133628402305
9276,0,0,0.2518121251229782
75854,0,0,0.32205090092304495
13273,0,1,0.5780135068709409
69259,0,0,0.424951036292494
8646,0,0,0.3690117083930946
76948,1,1,0.9604623214510302
55820,0,1,0.6333085110327076
69349,0,0,0.3719620619473876
73428,1,1,0.805812812952577
36122,0,0,0.4131008771348878
4460,0,0,0.33474888536311864
62687,1,1,0.5112177953386998
40425,0,0,0.07089393966244018
69530,1,0,0.2862679050525419
93534,0,1,0.6682037011368885
41663,1,1,0.62658954226258
66874,0,0,0.05093500370900216
77042,0,0,0.35857729171577063
66697,1,1,0.6569776003220458
15143,0,0,0.30619610931475905
9591,0,0,0.05287854600696413
88071,0,0,0.3871607390386931
57661,1,1,0.6998898824332692
12043,0,1,0.7610030209869636
53561,0,0,0.04883521549411723
62592,1,1,0.6708510343581431
90585,0,0,0.4315108996961009
70821,0,0,0.09999443168477738
37507,0,0,0.22440767067457248
47707,0,0,0.058341198787244856
59218,0,1,0.5527627472624234
45623,1,1,0.6493499315866404
68370,1,1,0.7621765887950837
10127,0,1,0.9195216064730296
37337,0,0,0.1433071404628068
29552,0,0,0.04720968035150154
91379,1,1,0.7862564926732882
13320,0,0,0.37149057200848357
18949,1,1,0.765967471231327
86979,1,1,0.9353664828487898
25928,1,1,0.5085346514362604
67482,0,0,0.11227803540643783
9456,0,0,0.35481962616321333
68257,0,0,0.24346255597323835
53958,0,0,0.059974049662542356
31715,0,0,0.4990436942236942
50346,0,0,0.4951574255834608
20125,0,0,0.09124737175400705
31631,0,0,0.442722385021461
87552,1,0,0.20807090459848973
12684,1,1,0.8391359854754948
16772,0,0,0.47091864638835484
590,0,0,0.039522527807163345
57829,1,1,0.8213220553003471
78774,0,0,0.1961984583006008
55789,0,0,0.15195119374991042
6018,1,1,0.9324543919107687
11428,0,0,0.18402480143704994
58400,1,1,0.8548547210934491
67697,1,1,0.9192667487807088
60664,1,1,0.740676761486195
28224,0,1,0.5706419394888015
71179,0,0,0.0763533513686803
27881,0,0,0.38756960167026977
80523,0,0,0.03311676350765925
29056,1,1,0.6547679683725879
12566,0,1,0.531741455031974
96888,0,0,0.20934592612135572
31933,1,0,0.4319451765246264
96712,0,0,0.0406676476225187
21063,1,1,0.7456574518872424
18555,0,0,0.15428849899526528
4882,1,0,0.2895683302219611
31271,0,0,0.15476024157368312
96907,0,0,0.19799265452039513
18780,0,0,0.07778663758612646
27766,0,0,0.23192693467523928
82187,1,1,0.7595937040949792
24351,0,0,0.05693243870819552
34264,0,0,0.05159329558415712
17579,0,0,0.37594424982202196
97498,1,1,0.9609451043362609
11036,1,1,0.6430122677382242
68602,1,1,0.6489171298026051
53861,0,0,0.33227908766871145
94449,0,0,0.20102212588266663
34522,0,0,0.3795286990021124
7425,0,0,0.48939057502200356
3062,1,1,0.8593559433357992
20066,0,0,0.1902408741989537
60360,1,1,0.7987815208412284
34420,0,0,0.29626919747616004
51955,1,0,0.12087171792126668
91547,1,1,0.8150635402764977
42273,0,0,0.3852321123863388
88724,1,0,0.09179712097928973
49412,1,1,0.9102595957230885
62821,0,0,0.28782412074742
73772,0,0,0.47955988237966063
57080,1,1,0.7415220889712928
82814,0,1,0.8564559960266717
68101,0,0,0.27300916408820664
26697,0,0,0.09405000534336785
86727,1,1,0.9625721850754093
38734,0,1,0.6550039284067928
87553,1,1,0.9701635891833279
61591,0,0,0.04137676320788768
45785,1,1,0.6160305467068266
6967,1,0,0.4616721959370944
80272,0,0,0.4062819287483747
42808,0,0,0.4396454497757571
36428,1,0,0.08856181468879439
742,1,1,0.6565560739849629
5911,1,1,0.8973012240401425
76643,1,1,0.6648384477629645
28218,0,0,0.08709319100012856
34740,0,0,0.17291673408460315
17084,0,1,0.8696360283393909
84593,0,0,0.24753329555771528
98865,1,1,0.8678652117239753
87478,0,0,0.14459168778649556
93613,1,1,0.8031643350298068
72312,1,1,0.9367926464642992
1910,1,0,0.15458916997740427
62931,0,0,0.07239201261229286
8898,0,0,0.05040696129621178
53925,0,0,0.05767617411613439
35098,0,0,0.11406188819484875
30781,0,1,0.5916144353138563
45576,1,0,0.4899160166070521
50811,0,0,0.40059182355764383
22500,0,1,0.59894143034046
71127,0,1,0.7725152143481017
85780,1,1,0.6010232195089783
96732,0,0,0.1266767745775747
45922,1,0,0.47244392252777867
71441,0,0,0.1609808176560017
26227,0,1,0.7647863122102228
85196,1,1,0.8191905122767019
55911,0,0,0.12071812487928532
18143,1,0,0.14386060758376332
93285,0,0,0.13672458416180405
67892,0,0,0.0733692389295609
43900,0,0,0.08718704478632906
17241,1,1,0.8348738827986096
27390,1,1,0.6581365639210028
34795,0,0,0.13377138322775925
32041,0,0,0.36578374752204207
80945,0,1,0.5891547186483285
81933,1,1,0.958155599403532
60771,0,0,0.20325734402587853
95830,0,0,0.08834403178800003
87097,0,1,0.5223226470486312
4553,0,0,0.1662684508340505
49169,0,0,0.040723329871717846
81499,0,0,0.1633826727157417
82244,1,1,0.7625053839975432
55332,0,0,0.07955215152941945
5160,1,1,0.9162714806199934
4657,0,1,0.7348040800571171
77534,0,1,0.8103643089317752
64841,0,0,0.44796130525267985
97004,1,0,0.49527552735357677
70141,1,1,0.5442167969741966
4298,1,1,0.7106035643137586
84859,0,0,0.02602987049093444
57734,0,0,0.08514183528326089
59273,0,0,0.1970554422288179
60463,0,0,0.2735034980145393
27647,0,0,0.05051964142140167
5709,1,0,0.4790362027887874
80923,0,0,0.07710586353780781
21061,1,1,0.6521085881102999
84847,1,1,0.7489895261913705
84902,0,0,0.07486066463651621
944,0,0,0.08745516083038914
32107,0,0,0.056592450330625765
37941,1,1,0.9496058737656982
36774,1,1,0.7638843246846777
18237,0,0,0.04322281749332789
55097,1,1,0.6012981001410833
51638,1,1,0.913477380521756
35723,0,0,0.42980136068921926
52103,0,0,0.38144898003982197
24863,1,1,0.7232663896716529
84123,0,1,0.940026992344363
38167,1,1,0.9300103672175765
40906,0,1,0.5200281158842972
70957,1,1,0.8936893678681581
19271,0,0,0.23645502026602486
129,1,1,0.811286505625137
63373,0,0,0.3747957320413185
98087,1,1,0.9062154640003691
89675,0,0,0.07564595408025936
70571,0,0,0.03655127324459519
2197,0,0,0.20527814598190364
85981,0,0,0.1049738286248622
40309,0,0,0.11072325655533473
51352,0,0,0.06547160498426662
72881,1,0,0.21654358973570095
55696,0,0,0.132643811055405
69066,1,1,0.5179772806034051
52293,1,1,0.5749850330833562
83786,0,0,0.07241104565562703
24349,1,1,0.9768151031153407
25863,0,0,0.0948625893894388
81183,1,1,0.7499310131575744
94046,0,0,0.45791896996735953
5668,0,0,0.05454156916462498
73484,1,0,0.45855606032691004
75178,1,1,0.9233259983112225
4178,0,1,0.5841110183913018
41381,1,0,0.20698100202247796
5134,1,1,0.9393581527515028
42482,0,0,0.1656055677933964
6869,0,1,0.6896543417309579
78666,0,0,0.11076748977946435
1008,0,0,0.12280865109478768
34090,0,0,0.16329968056316171
21454,1,1,0.9049471358221278
25587,0,0,0.2672122471817089
94104,0,0,0.07801216906326318
17644,1,1,0.9674057746788811
11662,1,1,0.8187455072910401
21544,1,0,0.2253198345602863
97693,1,1,0.5478234148557186
84687,1,1,0.7396753284120535
47339,0,0,0.04646636357975717
51404,0,0,0.17103962967497086
53427,1,1,0.7266232934651209
84409,0,0,0.3802962381356845
51636,0,0,0.39639921895712354
88838,1,1,0.9669751267554975
736,1,0,0.17933760080915212
2551,0,0,0.06795415769122173
356,0,0,0.09314366752918535
91528,1,1,0.9145904846945866
59036,1,1,0.5942998199556258
29707,1,0,0.48244914598041666
93656,0,1,0.8785928169498973
39705,0,0,0.21548543384223692
84779,1,1,0.8111122648857496
58669,1,1,0.9210112427452566
82552,0,0,0.04168166658776475
49588,1,1,0.9699557706860478
23744,0,0,0.3828515895506558
85934,1,1,0.8226231535869899
10200,0,1,0.6318597253051211
40041,0,0,0.3097657574872846
29662,0,0,0.3463036981673722
53396,1,1,0.7606956558657872
57952,0,0,0.08936469992667773
82699,0,0,0.33040612733347835
42745,0,0,0.31442644973463046
24901,1,1,0.784519837275704
11079,0,0,0.3382550890421012
32929,0,1,0.5980407588521074
1344,1,1,0.9276862553332199
89676,1,0,0.20421524039592706
40251,0,0,0.16201308444965615
59320,0,0,0.07007763422986261
4503,0,0,0.09533748647250051
29597,0,0,0.0417472200686996
99516,0,0,0.05345320561971716
26558,0,0,0.08720437550112414
84257,0,0,0.06438611017003196
52757,1,0,0.02503608414037333
83918,0,0,0.09945857790553572
18320,0,0,0.17256485050293205
91034,0,0,0.04126489704768099
75710,1,0,0.1479390182904442
42879,0,0,0.08843749132965559
32396,1,1,0.5432741178668075
44421,1,1,0.8880903011482443
59407,0,0,0.20584756416405628
87287,1,1,0.8047726934333098
850,0,0,0.10590793324006033
60477,0,0,0.10999755476768021
46616,1,0,0.3990708726827203
31049,0,1,0.8532353200820325
93629,1,1,0.7515288194389662
69628,1,1,0.6799288193381497
8073,1,1,0.9242135091257901
42799,1,1,0.8071218855349518
63467,1,1,0.9408974623191046
48685,1,1,0.9698482294919015
71670,0,0,0.34153834866969174
30634,1,1,0.6659384634737837
79285,0,0,0.06932270124552722
59112,1,1,0.6667173052301792
60334,0,1,0.5984112461181506
77299,0,1,0.5967207676735016
43269,1,1,0.8507222176421878
58257,0,1,0.8143385915998627
16976,0,0,0.04436767410285954
23396,0,0,0.4518452378998438
10029,0,1,0.6847784626909134
79840,0,0,0.3924543345269173
49888,0,0,0.07455443404844275
90238,0,0,0.4769657540440076
88800,1,1,0.785784155875465
31314,1,1,0.8193984004877305
95084,0,0,0.04001850930256275
3209,0,1,0.796841086432154
75321,1,1,0.9489009893966217
92497,0,0,0.14489997326853313
65046,0,0,0.07569795980050731
40018,0,0,0.18333528391660972
39466,0,1,0.8400172916929477
15076,0,0,0.06571290794888124
33763,0,1,0.8092820499980328
33641,0,0,0.14616619614580545
50175,0,1,0.5687945352567185
10010,0,0,0.3946253924907725
57970,0,0,0.05131502246221462
97882,1,1,0.509141624677419
16229,0,0,0.4424113800212525
19038,1,1,0.9742184739126355
77910,0,0,0.41680152434682377
7862,0,0,0.05870171958953572
92660,1,1,0.7451170188149656
11948,1,1,0.7258075398881522
67001,0,1,0.5164322223348851
26912,1,1,0.8479936100593176
81729,0,1,0.5154557872367036
70615,0,0,0.09535089153242658
66397,0,0,0.4351309452646829
11189,0,1,0.515055413895119
25298,1,1,0.6006904788903589
35370,1,1,0.7326953689827256
80740,0,0,0.03816137380233258
99440,0,0,0.03899264362310001
22826,0,1,0.5659119965476856
65749,0,0,0.027360534157530234
29801,1,1,0.8068637278456212
53769,0,1,0.5337455397693373
54995,1,1,0.6088984404976943
36913,0,0,0.056441336627560144
84458,0,0,0.24621609066124522
19040,1,1,0.7378978981401305
40231,1,0,0.24929068799532209
50549,1,0,0.1626365122734117
22935,0,0,0.11395605728245818
41261,0,0,0.398081614424736
28100,0,0,0.23360387918620404
50247,0,1,0.5241803730342991
63436,0,0,0.18628624262493498
97601,0,0,0.13747446243542533
82619,0,0,0.33615421314006555
22538,0,0,0.20221592618290493
27083,0,1,0.8269885422601004
26529,0,1,0.5225542855227526
23332,0,0,0.36522936290038793
95338,0,0,0.4858281486864592
13126,0,0,0.04778051079544209
21566,0,1,0.5953913936549471
78673,0,0,0.12065645299625687
97232,1,0,0.3184726807930781
54006,1,0,0.3144754628780443
91296,0,0,0.3006301694446479
13917,1,0,0.4190859415789818
6559,0,1,0.5526742817708735
46051,0,0,0.13092852744973033
63988,1,1,0.86159531846174
68743,1,0,0.4048793820019181
90231,1,1,0.9231364928514826
99837,0,0,0.04210602817344693
20234,0,0,0.32443264257524984
23856,1,1,0.6153133473266797
33347,1,1,0.8067260412424326
42252,0,0,0.4737914868546196
69557,0,0,0.11302151241002685
54418,0,0,0.029053023905639457
17768,0,1,0.7584137242010809
61291,1,1,0.5911478119358103
90768,1,0,0.05132079693356876
83121,0,0,0.07183375233382408
88627,0,0,0.04288681837360073
72975,0,1,0.7133321610517568
39708,1,0,0.05909532142793739
21819,0,1,0.8454521577330487
15101,0,0,0.05017979075593461
10387,0,0,0.24647736387829075
11473,0,1,0.6365153268197613
60772,1,1,0.6972067891830457
78311,0,1,0.5464962304708475
75174,1,1,0.8708086434422689
80308,0,1,0.9088850021852398
87823,1,1,0.5584799882073522
25078,0,1,0.6039673915625391
40385,0,0,0.09343575612791478
85962,1,0,0.44050217168734107
21333,1,1,0.7751425067281709
71432,0,0,0.07024705635627868
17046,1,1,0.7796552173863681
85657,1,1,0.6258778825983671
71865,0,0,0.026517787314289134
24660,1,1,0.9617375911473406
14806,0,0,0.03706881576824159
68245,1,1,0.6715672074846907
53791,1,1,0.5636171985218413
32696,0,0,0.027176742291917216
1892,1,1,0.6955044343531424
12841,1,0,0.3392347542715328
10143,0,0,0.2773888951878597
7417,0,0,0.06353658025754817
43521,1,1,0.7837874653602904
45652,0,1,0.5124378730048467
7602,1,1,0.8825076211112334
74050,0,0,0.49158685195568097
84408,1,1,0.9572058307706551
64764,0,0,0.10125643967947737
16950,1,1,0.7957283635590102
64098,0,0,0.08261521928201372
41563,0,0,0.4900798751700302
89116,0,0,0.02472130917407542
11584,1,1,0.8632240675734469
30695,0,0,0.26907263679361193
18573,1,1,0.9086222564974289
68849,0,0,0.06406075180659489
15052,0,0,0.137343248439895
79964,0,0,0.03443847875365318
32965,1,1,0.6582185953560153
57370,0,0,0.022451191432256483
61611,0,1,0.6893759582431558
81293,0,1,0.735292013251441
49230,0,0,0.08347340329230513
27111,0,0,0.13391571717972095
11000,1,1,0.9137272504535362
452,0,0,0.1939074838881144
73392,0,0,0.2082748161122077
96496,0,0,0.16410679839451403
78943,0,0,0.08227299018653514
42317,0,1,0.7925482776166327
46094,0,1,0.8504434586451387
65798,0,0,0.4529320808395257
74344,0,0,0.11442031538943008
95344,0,0,0.15507208220852645
18048,0,0,0.04109104411511447
99902,1,1,0.8202220808194958
79051,1,1,0.8444317345250864
58733,1,1,0.9055354424801614
96171,1,1,0.7453461265027929
39373,0,0,0.37404863191800725
37704,1,1,0.9024327746322094
779,1,1,0.6249012477200449
7269,0,1,0.5928495367297346
66667,1,0,0.17976618013586249
87202,0,0,0.07347578732238025
21095,0,0,0.09169887888221785
71181,1,1,0.8311315258128913
9746,1,1,0.7387314849940383
37988,1,0,0.44745750394531325
47652,1,1,0.9075986872050059
6147,1,1,0.7852807429934966
72418,1,1,0.9322976643094815
96482,0,0,0.04717454077260087
45129,1,1,0.9864100687118991
88137,0,0,0.37782108276088366
90732,0,0,0.1464940511011906
3351,0,1,0.6599265516176628
25049,1,1,0.8148662284229056
60961,0,0,0.18944741953005326
627,0,0,0.4493288678197674
43547,1,1,0.7735205777026029
45933,1,0,0.12341692247137287
70154,1,1,0.8282188423590567
84547,0,0,0.05089344557932061
57598,0,0,0.09934303941173424
16751,1,1,0.9155647776620612
86592,0,1,0.7399466528122527
43081,1,1,0.9234822622681821
93814,0,0,0.19438834927744914
86636,1,1,0.8647037462197815
18750,0,0,0.03709269768278407
31677,0,1,0.7948045118567598
66290,1,1,0.8988905163605052
28452,1,1,0.7675516253302336
35518,0,0,0.31763774558870883
56634,0,0,0.05007079719537047
87903,0,1,0.5281213780406752
65083,1,1,0.7962488701193684
22166,0,0,0.1155842476624566
27207,0,0,0.13259020780706823
25031,0,1,0.7557290189261827
64939,0,0,0.15795610913025987
68819,0,0,0.32240583742515655
95749,0,0,0.09122049814417282
95161,0,0,0.04765243281118215
15592,0,0,0.3584560811779971
83707,1,0,0.17004873471130846
