index,y_true,y_pred,y_proba_yes
57758,1,1,0.7147933918116424
43945,1,0,0.30579826815881384
75310,0,1,0.8935422840598375
20759,1,1,0.7880658781635265
66429,1,1,0.7809233294853462
93857,1,0,0.421602059850451
68544,1,1,0.7308405298103459
66443,1,1,0.9011383231955234
70762,0,0,0.39463045078012887
97236,1,1,0.6754493984628107
86762,1,1,0.6838694859389671
20909,0,0,0.05800998473997677
56931,0,0,0.048051959726792284
60023,1,0,0.3932646026449498
16284,0,0,0.0855551227188629
37202,0,0,0.314833629901738
56449,0,1,0.7856451828894304
19508,1,1,0.9709159547723467
1540,1,1,0.5878002193511962
74157,0,0,0.04042193902075695
6029,0,0,0.10675750080554917
76422,1,1,0.9006877776119093
1408,1,1,0.9756198969735742
24903,0,0,0.05766412608797944
40619,0,0,0.05149399015155736
36348,0,0,0.03200590462638271
62316,1,1,0.7494196844503213
15905,0,0,0.09674331651256918
15675,1,1,0.9437992721812752
63293,0,0,0.08348866930467874
89138,0,0,0.2205213139455928
24945,1,1,0.9190839106139442
26047,1,1,0.8942822277146671
93124,0,0,0.13390194131530067
61731,0,0,0.10216020038770783
69107,0,1,0.6781598231911008
98660,0,0,0.15770946730349364
7856,0,0,0.18994475127557142
73090,1,1,0.7513338235941461
84750,0,1,0.6868642096823384
67274,0,0,0.3497834708435866
20350,0,0,0.1178304895239461
29587,0,0,0.031362611522799816
58799,0,0,0.3466613719889768
40751,0,1,0.8681378355766747
71302,0,1,0.8780919539982068
41994,0,0,0.17032267099635218
31109,1,1,0.7769828209146609
61606,1,1,0.9850034931786396
87441,0,0,0.39075570897416684
99378,1,1,0.7188001655274237
12850,1,0,0.4040100745620838
82032,0,0,0.4796680548862226
20322,0,0,0.28483697134040104
88533,1,1,0.9692534163334255
53571,0,0,0.17451739424509358
88636,0,0,0.1663278368594565
16387,0,0,0.3380693930429848
13981,1,1,0.8156621620276696
3332,0,0,0.05998337614324135
26128,1,1,0.9150092714396532
56303,0,0,0.18210907621225464
14122,0,1,0.5444870543774496
17113,0,0,0.33107184371841175
42809,0,0,0.2995356021507187
14142,0,1,0.9275850318182877
81410,0,0,0.04834146178093438
89699,0,0,0.34949225073557144
9546,0,0,0.04413713354698862
57365,1,1,0.8008509200701094
6469,1,1,0.5787440462939238
83901,0,0,0.08816354345178777
72991,0,1,0.5329340011445693
41997,1,1,0.9438092341940136
29650,0,0,0.2764121301629839
87126,1,1,0.6916326556471636
9101,1,1,0.5772488703531574
47825,0,0,0.22513997472596264
92334,1,1,0.6298808276700317
83129,1,1,0.9002935138725044
91366,0,0,0.42209887490252473
87625,1,1,0.8751782218563174
79251,1,1,0.823147745823923
125,1,1,0.7540884930517068
30159,0,1,0.5607996795445801
76430,0,0,0.03496817638281454
38185,0,0,0.45279719615276826
90135,0,0,0.11621362664455284
52423,1,1,0.7462136328991201
35799,0,0,0.10019644079326068
63869,0,0,0.058749109733104946
55353,0,0,0.13635664429825461
68998,0,0,0.08516817239620858
35826,1,0,0.1422942113340995
92109,0,1,0.8503556178012416
625,0,0,0.12154861796467496
24428,1,1,0.7792297955693586
85624,0,0,0.05777565937244245
33409,1,1,0.9638687293142523
39080,0,0,0.045130859848126384
85046,1,1,0.7922676963328731
2011,0,0,0.04581497794054181
58851,0,0,0.4066940798110449
83392,1,1,0.6057892130626457
28769,0,0,0.07641459553384396
63994,1,1,0.9781176974391365
94924,0,0,0.033448760960119006
40851,0,0,0.13547391366781605
91789,1,1,0.9322481335248756
36288,0,0,0.18860213931267636
60557,0,0,0.27128456096289993
34673,0,0,0.08473175607432488
42904,0,0,0.4407111470188252
74610,0,0,0.16443845984695762
93732,0,0,0.2525488488822566
98162,1,0,0.08736556372045802
2590,0,1,0.5422162124947805
78131,1,1,0.7763658242817658
70754,0,0,0.30420255625813075
47625,0,1,0.6982287569676119
1563,1,1,0.6284517990696691
39724,0,0,0.36854815356087123
14404,1,1,0.8502603767821327
81590,0,1,0.5622290570386823
19456,0,0,0.04906961570802883
30417,0,1,0.7025609637484913
38948,0,0,0.1958135265302211
16648,0,0,0.1414154097449629
99346,0,0,0.05353953440455585
41021,1,1,0.9851557475590271
35664,0,0,0.027336662402361298
19653,0,0,0.09938919874370279
87588,0,0,0.09617859067560473
3494,1,1,0.7489036553907319
75075,0,0,0.14811324221906377
5667,1,0,0.2899863750325448
67130,1,0,0.1939593240643982
43674,1,1,0.8693950328252265
78568,1,1,0.9497862043233398
13757,1,1,0.7826080528177004
11269,0,0,0.09856480112348133
3127,0,0,0.06138039269230701
31773,0,0,0.07357622578173321
21359,1,1,0.6654984802543565
5732,0,1,0.6644730691319909
9691,0,1,0.6192516428636379
27930,0,0,0.159316040721112
64051,0,1,0.7694537038188407
7931,0,0,0.3860561732474449
36559,1,1,0.5549030968705084
82242,0,0,0.08646836697993512
64985,1,1,0.7321742285352592
72553,0,0,0.26370496777858454
63037,0,1,0.7739769941369946
71099,1,1,0.7315290471609902
87425,1,1,0.6242599722335852
56204,0,0,0.24568368536457552
70709,1,1,0.8144148438134984
48274,0,0,0.19797912037728163
92746,0,1,0.5732533127545056
39940,1,0,0.38444244807857153
38438,1,1,0.9325969241176514
67931,0,0,0.22674078787597907
62682,0,1,0.5264326854221025
36202,1,1,0.8337972016982854
56058,0,1,0.6284962400979197
20607,0,0,0.14115919983925512
54344,1,0,0.07315020153788146
83553,0,1,0.5028433138856191
62700,1,1,0.926860753590619
6125,1,1,0.9310081656306827
29280,0,0,0.24550310075998732
8474,1,1,0.7813148388216143
91823,1,1,0.5596348276500771
24028,0,0,0.18689104095902026
84337,1,1,0.8382303498655522
96382,0,0,0.07722433612721559
40870,0,0,0.2870394247420041
51441,0,0,0.05462671539834783
82056,0,0,0.06246019114518662
46180,0,1,0.6971164518558925
11749,0,0,0.03987471425587021
5259,1,0,0.3857475715294943
45992,1,1,0.7378973196902743
58742,0,0,0.37271833267035387
6087,0,0,0.046660225999429206
48628,0,1,0.6385195422409258
17670,0,0,0.14878338370626795
35667,1,0,0.3729322518561276
92197,0,0,0.17534090976727143
59956,1,1,0.9883835363243675
24375,0,0,0.48702477786948856
85376,1,1,0.8927783796893958
1457,1,1,0.8883630097625042
16895,0,1,0.800546558323253
29817,1,0,0.14938307322131283
49320,0,0,0.06676961599672279
38858,0,0,0.07789064579986293
30646,0,0,0.07006157821199992
23923,0,0,0.18950474616103105
52997,1,1,0.8450587096954398
98980,0,0,0.10275688040975214
16783,1,1,0.7392737499183354
88605,0,0,0.4908926225070017
17469,1,1,0.7979524993654463
2638,1,1,0.9204089674163449
9782,1,1,0.8451958706137419
90676,0,0,0.06034843201771198
21475,1,1,0.9271886206481778
38374,0,0,0.06589467053165199
7581,1,0,0.25712133938439885
33853,0,0,0.23549270795131444
47962,0,0,0.06688143904228833
2618,1,1,0.8232977121672489
30270,0,0,0.46083145767721534
95170,1,1,0.5431183216554616
59818,0,0,0.05703563480846363
82737,0,0,0.4750208770828564
94281,0,0,0.30132559601585035
4340,1,0,0.37177695411978406
15056,0,0,0.03974773876272912
83087,1,1,0.5821017339081659
15306,1,1,0.8588488139898667
6684,0,0,0.2698511277390319
72646,1,1,0.9754726601303917
72950,0,1,0.8378302333439068
27188,0,0,0.48205067499500054
53619,0,0,0.10301258725439268
39742,1,0,0.3476825017162232
23015,0,0,0.04455951646073517
26159,0,1,0.5078704467769776
8630,1,1,0.9367517691668429
56813,0,1,0.6716576282705503
92578,0,0,0.17107209482840344
56628,1,1,0.921644067979808
10910,0,0,0.07875876125561769
59165,0,0,0.3436188231710605
38786,0,0,0.2490237989539008
66015,1,1,0.8292865944935817
42607,1,1,0.8622422461289169
62470,1,0,0.11050023572446768
2741,0,0,0.06161953128390967
91624,1,1,0.9310041443995657
85083,0,1,0.5048471266567124
37586,1,1,0.9363916508965927
2334,0,0,0.0898482273444461
78115,1,1,0.7139115682351738
3579,1,1,0.7432853626032256
37319,0,1,0.8223501932468597
97241,1,0,0.15049041030129232
36499,0,0,0.1622721157207722
16298,1,1,0.9681305080801188
15317,0,0,0.07667145672917529
72692,1,1,0.5150347282600327
72404,1,1,0.6357042453947184
30369,0,0,0.3831422220752297
788,0,0,0.10477112723952589
62339,0,1,0.7621943847376769
74991,0,0,0.0424283801823185
15728,1,0,0.17227281480220388
57115,0,0,0.043927177867464653
37206,0,1,0.5916094825908413
85614,0,0,0.1379906265697161
46788,0,0,0.08380046303426318
311,0,0,0.04633774166153901
28693,0,0,0.3988684950477328
23661,0,0,0.04599200519303487
91108,1,1,0.8596620304987636
89309,1,1,0.9478510446159013
27778,1,1,0.9573856021328087
88939,0,1,0.6007158108499081
57407,1,1,0.9744231257863478
64921,0,0,0.06780643495769881
42544,1,1,0.92142496049986
62600,0,0,0.13553414396596727
89736,0,0,0.1553704720183566
67524,0,0,0.13642950718949623
73758,0,1,0.5763185031879721
96124,1,1,0.5989280603407653
30953,0,0,0.06072366569470697
77097,1,1,0.5016901717956888
65669,0,1,0.69929803392124
54218,0,1,0.5984769865712682
41648,1,1,0.8934118134829087
86491,1,1,0.8492090520743346
59025,0,0,0.40720728815343754
88826,0,0,0.14610795052103592
29148,0,1,0.6664663632958728
52791,1,1,0.6745790612193118
72938,1,1,0.8051472826519882
12771,1,1,0.660607073767127
80586,0,0,0.03619587479303557
48007,0,1,0.6867878364818023
87910,0,0,0.1473648357884423
20007,0,0,0.049227695242116704
58988,1,1,0.758118189151812
42710,0,1,0.888334748729704
14526,0,0,0.08102553512338596
37162,1,1,0.873264508564966
28521,1,1,0.7527180057805773
58099,0,1,0.8216612935620872
9683,1,1,0.6403417031879722
95798,0,0,0.13882373714050283
88060,0,0,0.17448810570567963
72322,1,1,0.884172938184482
3664,1,1,0.9819700560604989
14831,1,1,0.7157185365929055
97248,0,0,0.06249687043989254
60267,0,0,0.04237338072571142
32037,0,0,0.43820884829883244
45265,1,1,0.9700254204229289
27321,0,0,0.036269755322147386
70456,1,1,0.7410330094597776
65097,0,0,0.055162336606562154
21116,0,1,0.5259656534547519
92893,1,1,0.9585368798653174
62249,1,1,0.7887325516533186
16991,0,0,0.43403244741559394
74530,0,0,0.10306363252583588
11534,1,0,0.48968249881879156
11785,1,1,0.5360299500715396
40663,0,0,0.07414778402741314
16932,0,0,0.28415508118121235
96480,1,1,0.8214602321170693
4215,1,1,0.8006350324480895
73787,1,1,0.636214979223364
47638,1,1,0.9437881177174418
30795,0,0,0.207606976823911
94793,0,0,0.053249978236543156
81613,0,0,0.10975020085900421
9501,1,1,0.8623844541492617
66119,0,0,0.3806194455879385
7839,0,0,0.38441422587031904
26911,0,0,0.10959015002293883
23455,0,1,0.7100852002868363
40676,1,1,0.9283673224656255
70750,0,0,0.05844341325886841
23225,1,1,0.9303557234260479
14441,0,0,0.3176570665802365
18716,1,1,0.954834159318653
71295,0,0,0.08936975796638147
28931,1,1,0.9263297146690683
62371,1,1,0.948482531325312
63050,0,0,0.3253600979068806
28503,0,0,0.08370227556992396
92648,1,1,0.8308382598316731
7785,1,1,0.8041715318710969
18197,0,0,0.3970406779799161
98161,1,1,0.977703054674979
36275,0,0,0.04602980306837203
26015,0,0,0.09434958354261283
20289,1,1,0.9561752922216967
12998,1,0,0.17896831831404889
75737,1,1,0.9746143271159686
11521,0,0,0.10961726770061589
17625,0,0,0.40789995551081065
29073,0,0,0.1409489752116953
53484,0,0,0.0458856927655083
42060,1,1,0.9266928509266107
63578,0,0,0.07982851919929496
25536,1,1,0.6556558120615201
57576,0,0,0.06854199273830991
13328,0,0,0.2136188383163352
81537,1,1,0.6952152276698979
23432,0,1,0.6491613495334159
63518,0,0,0.3607882091483074
25583,1,1,0.7721368997184014
83986,1,1,0.7775986676766742
18707,0,1,0.5868548446573938
10231,0,0,0.16443284460113786
13814,1,1,0.9134111470593479
70706,0,0,0.08371925947057951
91934,0,0,0.1097408211844721
48556,0,0,0.0704166367667372
46893,0,0,0.048726068242899906
48605,1,1,0.5791950266236774
81863,0,0,0.2801003336349202
52848,0,0,0.3325133458606727
80664,0,0,0.11991221055185168
3235,0,0,0.26457767672212207
64332,0,0,0.0447826859494228
34480,0,0,0.05615696357598768
27973,1,1,0.9291357352480942
7235,0,0,0.2478659631819339
98729,1,1,0.5250685524169936
42678,1,1,0.9367327110833095
27600,0,0,0.4383688392054456
46721,0,1,0.5817152271316738
2838,1,1,0.554829845042798
2704,0,0,0.49164517730799256
7885,1,1,0.885674402937707
66039,1,0,0.44242311826971686
13348,1,0,0.42806913145962094
33518,0,0,0.09852060760346204
40383,0,1,0.5583957235746373
60816,0,0,0.19992019526612137
1078,0,0,0.18999121438524388
88015,0,1,0.7691031841284826
36318,0,0,0.1464588747687115
10205,0,0,0.25377023185391934
87954,0,1,0.7285513194308854
69531,0,1,0.8857045348574693
4083,1,1,0.8989528335989181
37664,0,0,0.0708520189261853
7311,0,1,0.7487331851630732
47550,0,0,0.2865594146028455
42738,0,1,0.5200450777664753
47320,0,0,0.20861828748856376
65546,0,0,0.2925523835320549
58634,1,0,0.34165072894881215
23435,1,1,0.8186914924025603
48300,0,0,0.03253933514144949
46685,0,0,0.1911380229470681
18678,0,1,0.5474024736012564
62172,0,1,0.680054129360067
29634,0,1,0.924197638855538
7545,0,0,0.04110131029186332
50395,0,1,0.5261132685210357
17893,0,1,0.6818756090463156
25625,0,0,0.06269018297278606
87818,1,1,0.9506678396570705
92902,1,0,0.346047324669283
66703,1,0,0.29686515784034295
19316,0,0,0.17433240409305964
50405,0,1,0.6012121458556496
42095,0,0,0.19657911800517744
42557,0,0,0.1530876004026896
17104,0,0,0.14987819744752326
2674,0,0,0.09243481991277049
39327,0,0,0.06211607495563602
59184,1,1,0.7498571651706527
31268,0,0,0.21339896714516432
24457,0,1,0.5949061210024655
9818,1,0,0.39770764354368554
16554,1,1,0.939451107033169
59552,1,1,0.7600648756056159
58311,0,0,0.23819132947191685
12423,0,0,0.42484066666106657
59638,0,1,0.6220222651805514
40505,0,0,0.18512387932123794
90026,1,1,0.9217855248652335
85971,1,0,0.46906900794166456
60947,0,0,0.1492512604478966
82778,0,0,0.053358043928838056
53749,0,1,0.6388469397323067
14770,0,0,0.1878875859784568
35398,1,0,0.2967287287673455
57037,0,1,0.8291543577468463
90765,0,0,0.4474350300401723
91770,0,0,0.047104299995481456
55863,0,0,0.07977550959567285
83683,0,0,0.04949382182015063
56389,1,1,0.8952317310988739
77010,0,0,0.12221929177527181
72184,0,0,0.41470556912382966
9491,0,0,0.1583354003187748
23191,0,0,0.04607155272480994
4155,0,0,0.057606872648965274
330,0,0,0.11795747597553986
8155,0,0,0.02536752824901071
62923,0,1,0.8831908902554871
98780,0,1,0.6470449310435876
39754,0,0,0.04247870826671443
64969,0,0,0.12319562432931808
90964,0,0,0.07726402188328689
310,0,0,0.46446336966744356
48763,0,0,0.05312387215012659
34946,0,0,0.4716980333474204
17208,0,1,0.555171954304448
42305,0,1,0.6527439892091261
43158,1,1,0.9564304426550065
74753,0,1,0.8518483260013845
92482,0,0,0.10236475195378736
785,0,0,0.2454618770694084
84442,1,1,0.6212662391668817
69802,0,0,0.32972661905398976
51124,0,0,0.06301107132692577
65876,1,1,0.6833506253336025
87411,0,0,0.05105530602117138
91286,1,1,0.8083692426229241
93493,0,0,0.050799449521492485
15956,1,1,0.5639791079296377
62636,0,0,0.09882327723540318
95405,0,1,0.7900101877714892
60005,1,1,0.5360884551680511
2783,0,1,0.887697057864235
96132,1,1,0.5194884258565131
97844,0,0,0.22838845221458978
16466,0,1,0.8868860519864304
41677,0,0,0.4748386352933839
33791,1,1,0.9747826968876444
46272,1,1,0.6975722990995431
98109,0,1,0.8514237060146972
99689,0,0,0.15900234142097677
36943,0,0,0.18529863104923253
98369,0,1,0.8079447809184225
48667,0,0,0.11162407090073374
66300,0,0,0.11124916989901133
14131,1,1,0.8226609415437612
48211,0,0,0.2707050109317644
12614,0,0,0.19622164928270128
48644,0,0,0.042197312871492976
18730,1,1,0.9246807325341497
25874,0,0,0.3416422040253605
19967,0,0,0.13837726735577396
85390,0,0,0.05936960338488533
8622,1,1,0.9651921203282915
20487,0,0,0.2292926741922375
38675,0,0,0.23579126375636192
30471,0,0,0.47647705330557927
84199,0,0,0.043432435553388764
1901,0,0,0.09843356615082464
54606,0,0,0.24455753624556434
55451,0,0,0.23583330441918313
81891,0,0,0.4332714672469494
60561,0,0,0.11923948552262714
19072,1,1,0.6158056409472048
33538,0,1,0.7257889097268084
10949,0,0,0.34869425773665913
47500,0,0,0.03077597885049232
12102,1,0,0.07141298958933263
84063,0,0,0.10058449956639387
29868,0,0,0.060829438501641034
97937,0,0,0.4322784215259593
16930,1,1,0.9106839202178633
15043,1,1,0.5864990029479538
29957,0,1,0.5937409520558748
54569,0,0,0.08150374816999005
65602,1,1,0.8995018966356847
24810,0,0,0.05626099753551154
51367,1,1,0.7731742101164637
86445,1,1,0.911073056100305
64240,0,0,0.0893768824456453
30833,0,0,0.06514763745023824
45805,1,0,0.3008758788417781
25,1,1,0.9328951909189982
37942,0,0,0.34861283185671277
47521,1,1,0.7160861359589126
78882,0,1,0.7515025324392411
7713,1,0,0.4119489842642224
37989,0,0,0.20958902742222582
21148,0,0,0.20275404179175005
28971,1,0,0.3355773263488736
43432,1,1,0.6688984161759025
16578,0,0,0.050456416927969615
53156,0,0,0.13535202351490574
84930,0,0,0.20122529581216494
34706,0,0,0.05206785345671717
97058,1,1,0.9403616746020838
16661,0,0,0.04276215843081578
73738,1,1,0.7815057817329065
11197,0,0,0.21093969457508827
97618,0,0,0.039166785152291446
47026,0,0,0.10716512332645536
33834,1,1,0.594427410484444
97404,0,0,0.25745639184817154
82264,1,1,0.5127854540261225
75553,1,0,0.46861276019061476
62500,0,1,0.6367516783437925
56352,0,0,0.11765831756617656
87990,0,0,0.11959090967257492
875,0,0,0.04147847366579097
34634,0,0,0.3319609925771173
82717,0,0,0.04024542369402267
34345,0,0,0.1465043101391679
97738,1,1,0.5377311705204674
46073,0,0,0.141441488779233
47908,0,0,0.1673210500587488
2437,0,0,0.2988363076946579
71356,0,0,0.03736635149241051
69709,1,1,0.7321646721493525
73479,0,0,0.1717096944254645
25285,0,0,0.22796071295893963
50239,0,0,0.040635591206031114
10180,0,1,0.7974248135548747
84154,1,1,0.7105334736505238
47830,0,0,0.41939612336876647
26467,0,0,0.09162426936647097
40855,0,0,0.1414244678811139
92162,0,0,0.16483950530926267
85666,0,1,0.5323267905748492
15431,1,0,0.21600244378650926
36640,0,1,0.6341126208757512
79351,0,1,0.7369959436710023
90160,0,0,0.1111383087228052
87200,0,0,0.11140698802662534
53930,1,1,0.9450461918808456
81885,0,0,0.048464626056013455
73455,1,1,0.7251922653516908
75386,0,1,0.8032363370758775
50118,0,0,0.035618326686154236
23062,0,0,0.13843153534779734
80920,0,1,0.5815426287169237
31200,0,1,0.8144800532067934
88481,1,1,0.8990953598974146
59901,0,0,0.3300584169810063
84156,0,0,0.13681225123939497
94832,0,0,0.11151153163302896
48563,0,0,0.09361336869100861
42269,0,0,0.12878509133421934
37488,0,0,0.08361486857856663
27064,0,0,0.08351661795413898
264,0,1,0.8496583808975872
47110,0,0,0.04320914227727114
57941,0,0,0.12778733936136116
69549,0,0,0.4429763854069674
30469,0,0,0.0794740533881866
98226,1,1,0.6515094194416998
52950,1,1,0.5672105728874732
28028,1,1,0.5804656450577048
35173,0,0,0.38740267665864436
2352,1,1,0.5284998520952457
16116,0,1,0.70098487194573
22095,0,1,0.5449067787884757
5084,0,0,0.060799506071504666
51241,0,0,0.07516226045171959
46834,0,0,0.46935324501635217
15849,1,1,0.8201277075353237
81602,0,0,0.4553285122294545
98451,1,1,0.7566808075544508
29815,1,1,0.8147981382891764
85201,0,0,0.15693526797213542
28147,0,0,0.3393439091495572
2804,0,0,0.4712534292509789
83028,1,1,0.8396302525649882
62349,0,0,0.31614060624418994
84730,0,0,0.3268255635534555
49966,0,1,0.5755848871660042
68822,0,0,0.21730686022091553
64353,0,0,0.08040786203160535
36226,0,1,0.5248306012747782
96200,1,0,0.08302613566713384
43397,1,1,0.6915931010640065
2451,1,1,0.9775522573887128
32884,1,1,0.8657758452054514
82297,0,0,0.1717521004051408
74394,0,0,0.05768455070841783
77800,0,1,0.6208258702187215
74823,0,0,0.09974965047110519
48879,0,0,0.47872644849427826
52406,1,1,0.9857269077949421
41302,1,1,0.9729110732810533
79528,1,1,0.8300999115832286
69135,0,0,0.18444999961886774
9862,1,1,0.9203529854871085
2833,0,0,0.10486196284677558
65908,0,0,0.07644358468134207
60425,0,0,0.25243511468991464
34206,1,1,0.737954294111275
9810,0,0,0.12022992496594366
66694,0,0,0.16683494607962707
8603,0,0,0.0589103152204446
44218,1,0,0.2847542719371098
24167,0,1,0.6536707218715317
3708,0,0,0.07391934448340023
5152,1,1,0.7929331922555981
16595,0,0,0.06870474191149567
30581,1,1,0.9747894996591516
2221,1,1,0.8864519878945933
44968,1,1,0.7764286775069824
97041,1,0,0.4606786729907423
74637,1,0,0.059848228680445835
89041,0,0,0.2751537798213142
54385,1,1,0.6985291564004025
41114,0,0,0.2967152018388684
98853,0,0,0.06861531105041029
29538,1,1,0.6374723498221367
90320,0,0,0.2626770082068064
73480,0,0,0.19513040661563666
86591,1,1,0.7972979746738016
69837,1,1,0.9714307613291705
46144,0,0,0.09113857580528796
54903,0,0,0.2212298724168068
27348,0,0,0.216730529672158
80789,0,0,0.4697425361899598
58215,0,0,0.04708971024219767
79399,1,1,0.779117788833636
61632,0,0,0.4124155148383889
26373,0,0,0.04586310334978447
5902,0,0,0.058457673074100935
784,0,0,0.08641479707276079
64361,1,1,0.8774241399423325
55634,0,1,0.5878539581739034
44139,0,0,0.08215599058545262
85951,0,0,0.2118273988303565
8849,0,0,0.10212329566535462
16881,0,1,0.5886819126976849
63724,1,1,0.744606291545797
30609,0,0,0.042467346204795746
26914,0,1,0.7755061913811528
55049,1,1,0.9538867537256435
2705,1,1,0.9584753138382532
28312,1,1,0.9240064236030443
66961,0,0,0.1249631022893096
41686,0,0,0.434050002790059
38209,1,1,0.8034680826858374
76320,1,1,0.9147458157472211
42310,0,1,0.634224845942759
80495,1,1,0.9725019796128218
88195,1,1,0.80389317084819
97774,1,1,0.9599111548191488
88698,0,0,0.10192808849910963
4945,1,1,0.8501782206579489
52591,0,0,0.36767322725917534
40451,0,0,0.4029119991598816
58218,0,0,0.398282017542809
87852,1,1,0.602227316931314
9095,0,0,0.2822372113200075
17612,1,1,0.8487852053125526
59384,1,1,0.5633564182007643
71938,0,1,0.6244718701166123
95330,0,0,0.052985864393495764
90411,0,0,0.17454099708964735
32616,0,0,0.15589278188756725
64088,1,1,0.6007411680861771
22941,1,1,0.9407506735939446
16222,0,0,0.09762298135907946
35708,0,1,0.7867087359466632
95878,0,0,0.36582134339058603
18360,0,0,0.038855590721712435
63192,0,0,0.04772908509233862
32225,1,1,0.8516283621582148
15813,1,1,0.9356544920169648
99631,0,0,0.04288600341161147
45328,0,0,0.19890895661317687
65925,0,0,0.07009739240810867
85416,1,1,0.9094309952661772
50652,0,1,0.6906174076547049
84097,1,1,0.9280115708219691
58738,0,0,0.38781130357821736
45155,0,1,0.7259047488789813
96668,0,0,0.43713699338252365
2937,1,1,0.9087876036859812
18402,0,0,0.22023856063902442
48301,0,0,0.36864335656705954
37305,0,0,0.12798964214096908
89066,0,1,0.5290648751481141
72127,1,1,0.8459186702309639
63066,0,0,0.4520686374664291
65197,0,0,0.0971180059373909
56026,1,1,0.6379446988459633
27396,0,0,0.04680828764900217
13107,0,1,0.6376820022556525
93248,0,0,0.05365682016656501
58554,0,0,0.17933037182861936
223,0,1,0.6712104802075377
80706,1,1,0.9009702834331609
30554,0,0,0.05550595749417733
64135,0,0,0.09618369802452728
98825,1,0,0.20780025740190688
15843,0,0,0.4713214822524648
4077,0,0,0.07551957707024361
59496,0,0,0.19314998122110508
9276,0,0,0.25017729473900896
75854,0,0,0.3174387079767391
13273,0,1,0.5757662520917636
69259,0,0,0.42076646830571585
8646,0,0,0.37194027197708945
76948,1,1,0.9611561256220582
55820,0,1,0.6341087575515488
69349,0,0,0.3725210831909365
73428,1,1,0.8107526002058879
36122,0,0,0.4162707047981613
4460,0,0,0.3350336190706205
62687,1,1,0.5137792772406947
40425,0,0,0.06905527421739364
69530,1,0,0.28743309737658845
93534,0,1,0.6686775724116675
41663,1,1,0.6232778644243441
66874,0,0,0.05012743016732352
77042,0,0,0.35995557691579005
66697,1,1,0.65524274138637
15143,0,0,0.30409092617786915
9591,0,0,0.05216968942046389
88071,0,0,0.3893473076936871
57661,1,1,0.7036950125804897
12043,0,1,0.7645455767713232
53561,0,0,0.048662215502237274
62592,1,1,0.6700033558378463
90585,0,0,0.4336192800865794
70821,0,0,0.0988489832362864
37507,0,0,0.22239520106214705
47707,0,0,0.056912006496842034
59218,0,1,0.5563525277429401
45623,1,1,0.6523323370614286
68370,1,1,0.7660356711863411
10127,0,1,0.9205880826469849
37337,0,0,0.14223620057268688
29552,0,0,0.046453088704111675
91379,1,1,0.7892371211507426
13320,0,0,0.37187648810471446
18949,1,1,0.7652253683640959
86979,1,1,0.9362591051524662
25928,1,1,0.5029076023389047
67482,0,0,0.1129667662061796
9456,0,0,0.35801138443025804
68257,0,0,0.2420559829806014
53958,0,0,0.05910897217870213
31715,0,0,0.49927763203832165
50346,0,0,0.49390349351026236
20125,0,0,0.08950852522506536
31631,0,0,0.4441685063863234
87552,1,0,0.20514261050710106
12684,1,1,0.840082887095264
16772,0,0,0.4692627987368479
590,0,0,0.039164769834943665
57829,1,1,0.8237480451080317
78774,0,0,0.19526883727932626
55789,0,0,0.1519308248648559
6018,1,1,0.9344774236956549
11428,0,0,0.18140670939287687
58400,1,1,0.8545945851088981
67697,1,1,0.9197806445958799
60664,1,1,0.7417197320636554
28224,0,1,0.5754416221036386
71179,0,0,0.07507002185833384
27881,0,0,0.38883019733382507
80523,0,0,0.03199475882490057
29056,1,1,0.6521096869743739
12566,0,1,0.5253106567122615
96888,0,0,0.20841508153417979
31933,1,0,0.4252474542204362
96712,0,0,0.03980259394786492
21063,1,1,0.7482788688657266
18555,0,0,0.15177535550839327
4882,1,0,0.28846351502904566
31271,0,0,0.15581501851989416
96907,0,0,0.19604452565421412
18780,0,0,0.07657007862262735
27766,0,0,0.22942677655057522
82187,1,1,0.7638415640632191
24351,0,0,0.05684241044431517
34264,0,0,0.05096185745067309
17579,0,0,0.37509391075517395
97498,1,1,0.9618215531954889
11036,1,1,0.6413181409982863
68602,1,1,0.6537330779779774
53861,0,0,0.32939562669405636
94449,0,0,0.19956190280813593
34522,0,0,0.3841614304687113
7425,0,0,0.4832593830661985
3062,1,1,0.861814889133254
20066,0,0,0.18931561773514086
60360,1,1,0.7964510585959232
34420,0,0,0.2959418908116647
51955,1,0,0.11983110893677695
91547,1,1,0.8163358176992419
42273,0,0,0.3844493967699035
88724,1,0,0.0903297850423912
49412,1,1,0.9086842323838301
62821,0,0,0.2859829757441973
73772,0,0,0.47912226398067803
57080,1,1,0.745171816950815
82814,0,1,0.8583834509468359
68101,0,0,0.27726480924233715
26697,0,0,0.09357679384820146
86727,1,1,0.9634331410141819
38734,0,1,0.659971187570278
87553,1,1,0.970855065602012
61591,0,0,0.04003130509313334
45785,1,1,0.6188879436184241
6967,1,0,0.4602330414146459
80272,0,0,0.40767353837028614
42808,0,0,0.4370719291119937
36428,1,0,0.08814859324388781
742,1,1,0.663574913592902
5911,1,1,0.897824002832818
76643,1,1,0.6671155666812512
28218,0,0,0.08430640026400597
34740,0,0,0.17143221028492642
17084,0,1,0.8714706777459066
84593,0,0,0.2476869356299722
98865,1,1,0.8701093490950432
87478,0,0,0.1425211021502224
93613,1,1,0.8049133768153411
72312,1,1,0.9379545028852134
1910,1,0,0.15233114970825432
