sample_index,y_true,y_pred,y_probability
41433,0,1,0.9647374
32847,0,0,0.26414192
37560,0,0,0.064941026
82059,0,0,0.07283828
83160,0,0,0.22069626
66648,1,1,0.974089
85870,0,0,0.012752103
83996,0,1,0.79013944
34304,1,1,0.78896797
94108,1,1,0.9020163
96334,0,0,0.07894783
82188,0,1,0.9806569
61257,0,1,0.82242054
14866,1,1,0.59408927
93666,1,1,0.9369589
98215,0,0,0.09980696
65238,1,0,0.26764405
2967,1,1,0.6259487
49735,0,0,0.04189823
62640,0,0,0.13465714
54410,0,0,0.264681
79335,0,0,0.047562744
46078,1,1,0.6744187
11410,0,0,0.04032796
15663,0,1,0.80410427
5918,0,0,0.434839
42499,1,1,0.7186757
75268,0,0,0.2376065
48189,0,1,0.7366858
58003,1,1,0.95628625
28954,1,1,0.9058139
92345,0,0,0.063920125
24729,0,0,0.05517552
82153,0,0,0.20756711
96714,1,1,0.52481556
37056,0,0,0.15106949
80967,0,0,0.48947352
77212,0,1,0.8325237
34101,0,1,0.7288389
9842,0,0,0.035007183
3646,1,1,0.8632819
56545,0,0,0.042965718
96872,0,1,0.55012447
38057,0,0,0.040203154
85845,1,1,0.93111634
77386,0,0,0.13876553
75834,0,1,0.8825223
12672,1,1,0.9613727
8798,0,0,0.17855537
58346,1,1,0.90148276
27550,0,1,0.5105358
48357,0,0,0.07629723
16433,0,0,0.09268381
79802,1,1,0.6084754
29708,0,0,0.16051623
78616,0,1,0.6018221
86518,0,0,0.28704846
14940,1,1,0.9082817
68900,0,0,0.16008975
8974,1,0,0.4525189
51939,0,0,0.040373076
83152,0,1,0.68252724
36634,1,1,0.87497485
66983,1,1,0.7050519
56152,0,0,0.06952186
59542,1,0,0.48188838
32177,1,1,0.82653564
16299,0,0,0.4237454
93081,0,0,0.064215615
74599,0,1,0.9109154
41273,1,0,0.23230702
85510,0,0,0.17914087
34882,1,1,0.8698176
52555,1,1,0.8608444
10469,0,0,0.47101375
90381,0,0,0.20161949
90338,0,1,0.90273535
2513,0,1,0.7879827
16975,1,1,0.61659396
71210,0,0,0.1399988
30398,1,1,0.5749858
88872,0,1,0.5647045
63549,0,0,0.29209605
93517,0,0,0.1837308
37330,1,1,0.95308876
98889,1,1,0.6685318
14527,1,0,0.3223227
51637,0,1,0.7488398
22145,0,0,0.19310418
39941,1,0,0.45619667
96811,0,0,0.23849724
88978,0,0,0.30727294
98797,0,0,0.3750834
84927,1,1,0.6252187
24408,0,0,0.25424877
2412,1,0,0.23859742
3733,0,1,0.63206536
74104,0,0,0.3165198
56998,0,1,0.5521001
91738,1,1,0.8642626
99485,1,1,0.76993805
96719,1,1,0.8453732
14149,0,0,0.056984406
60022,0,0,0.102172576
30636,0,1,0.80508965
91251,0,0,0.20953082
79319,0,1,0.5173918
62974,1,1,0.947138
71603,1,1,0.6037601
54542,1,1,0.91222614
94685,0,0,0.047850676
19587,0,0,0.11103561
68987,0,0,0.28936246
3607,1,1,0.71581244
63718,1,1,0.92547274
5560,0,1,0.5935735
75270,0,1,0.6461604
40027,0,0,0.20688853
86778,0,1,0.74090505
36026,1,1,0.9557159
74410,1,0,0.17379412
66260,1,1,0.78643906
91521,0,0,0.14584856
29823,0,0,0.06685647
28547,1,1,0.8102218
30406,0,0,0.19125167
55872,1,1,0.98888075
54683,0,1,0.75477624
50160,0,0,0.30330917
19081,1,1,0.59410834
33148,0,0,0.092237234
49815,1,1,0.8408629
99773,1,1,0.87340903
83870,0,0,0.1382496
59490,1,0,0.46364594
59516,1,1,0.7727966
64959,0,0,0.31219575
58739,0,1,0.56262964
66328,0,1,0.6262276
21897,0,0,0.06889075
71791,0,0,0.23992793
68334,0,0,0.033242527
297,0,0,0.1185824
83435,1,1,0.7838892
14280,1,0,0.2395824
79389,0,0,0.31373134
61387,0,0,0.40253067
23349,1,1,0.9042883
9290,1,1,0.7346061
31053,0,0,0.36039948
35351,1,1,0.64444023
98199,0,1,0.60767436
60260,0,0,0.03486239
30613,1,1,0.93215847
64055,1,0,0.40559754
42141,0,0,0.31030887
84578,1,1,0.76231414
26799,0,0,0.053389348
97067,0,0,0.04334549
68098,0,0,0.20791343
70863,0,1,0.83647376
63947,0,0,0.29924715
33022,1,0,0.47216755
21384,1,1,0.7506905
81782,1,1,0.9296623
31207,0,1,0.6194077
35178,0,0,0.09359832
12504,1,0,0.41228744
64888,1,1,0.85880154
42154,1,1,0.6628538
92764,1,1,0.70397717
59945,0,0,0.034891773
48655,0,0,0.17874564
93813,1,1,0.9194452
23729,0,0,0.24418692
8594,1,1,0.6470297
83931,1,1,0.6306452
86408,1,0,0.33300135
99314,0,0,0.063431606
3721,1,0,0.21107975
68383,1,1,0.8024977
41352,0,1,0.5222168
83412,0,0,0.3004203
1690,0,0,0.057252113
94974,0,0,0.02559589
40423,0,0,0.3893287
1512,1,1,0.9688686
16321,0,0,0.30210152
10539,1,1,0.8160926
4618,0,0,0.08332092
75066,1,0,0.3658699
18196,0,0,0.2795965
33638,0,0,0.030513573
88430,0,0,0.39314854
38507,1,0,0.15684098
22014,0,0,0.16512929
24622,1,1,0.58159477
8467,0,1,0.92074746
11991,0,0,0.14017501
87409,0,0,0.0237674
84265,1,0,0.29870057
33396,1,0,0.3294089
3455,0,0,0.023136135
17652,1,1,0.9292086
22923,1,0,0.46256435
992,0,0,0.17016609
91621,0,0,0.12662679
64928,0,0,0.27506652
20524,1,1,0.6443063
51736,0,0,0.4036081
831,1,1,0.9221466
39826,0,0,0.31993118
78160,0,0,0.29888484
14694,0,0,0.1633859
76959,0,1,0.71396524
31171,0,0,0.06807525
6987,1,1,0.6466262
95397,0,0,0.2672253
44756,0,0,0.037896346
97973,1,0,0.33805928
5789,0,0,0.1459589
32791,0,0,0.0842214
26844,0,1,0.5029203
80878,0,0,0.05276881
60891,0,0,0.24782273
67536,0,0,0.118657246
65753,0,1,0.56518227
177,0,0,0.236397
11895,0,0,0.19049296
87978,0,1,0.69499546
33671,0,1,0.7860238
27653,0,0,0.22717609
26732,1,1,0.8593076
78677,0,0,0.28381318
5256,0,0,0.014719241
83630,1,1,0.9303198
27365,0,1,0.5120883
72226,0,0,0.06637832
84392,1,1,0.635194
28821,0,0,0.10997147
12158,1,1,0.7015378
16795,0,0,0.036025234
65390,0,0,0.45033047
97948,0,0,0.120803684
31472,1,1,0.97490114
5264,0,0,0.19177411
71694,1,1,0.8810021
88586,0,0,0.15921114
35028,0,1,0.7406219
75957,0,0,0.036306653
5858,0,0,0.28717622
90700,1,1,0.8797799
89834,1,1,0.6588266
89343,0,1,0.6438412
44144,0,0,0.27222148
87098,1,1,0.8393921
1912,0,0,0.050444208
77128,1,1,0.6806403
81734,0,0,0.3579531
69990,0,0,0.03367834
5319,0,1,0.6910512
23147,0,0,0.14253935
57519,1,1,0.9204144
97082,0,0,0.10420699
46727,1,0,0.42060658
68240,0,1,0.7108096
73347,1,0,0.29515958
81461,0,0,0.41926584
68329,0,0,0.12064031
66500,0,0,0.048974454
4896,1,0,0.26014987
5255,1,1,0.7504188
69848,0,0,0.19283175
27769,0,0,0.047007155
11520,1,1,0.80636376
76818,0,0,0.11374892
87748,1,1,0.95170754
83719,0,0,0.13917823
65388,0,0,0.05276101
58466,0,0,0.04096859
63414,0,0,0.09520979
3753,1,1,0.78810865
5608,1,0,0.20319305
85166,0,0,0.30032912
44336,0,0,0.14486407
65551,1,1,0.90094775
62022,1,0,0.322126
93754,0,0,0.28296143
97639,0,0,0.15219684
46086,0,0,0.31034932
26186,1,1,0.8605381
37245,0,0,0.25506485
96687,0,0,0.029021032
31842,0,0,0.3797851
20175,0,0,0.0892213
15082,1,1,0.9269466
34354,1,1,0.58008647
33242,0,0,0.15000175
11237,0,0,0.4633927
39790,1,1,0.9040295
74965,1,1,0.71248233
6881,0,0,0.14022331
9249,0,0,0.22614451
45439,0,0,0.12521097
99050,1,1,0.8040795
92164,0,0,0.020287277
32452,0,0,0.46007898
40691,0,0,0.051690627
60866,0,0,0.1989345
65049,0,0,0.058918044
73040,0,0,0.35010183
55221,0,0,0.021487944
88405,0,1,0.62915814
26259,1,0,0.3317991
35176,0,0,0.2914404
99869,0,0,0.013210546
84633,1,0,0.46315598
22149,1,1,0.6655611
2093,0,1,0.7588144
30195,1,1,0.55717933
32210,0,0,0.28565264
39178,0,0,0.059085004
80915,0,0,0.037451364
92903,1,1,0.8785628
53686,0,0,0.32446665
4939,1,1,0.66394085
50992,0,0,0.13349836
31956,1,1,0.88247824
1529,0,1,0.5840476
40828,1,1,0.7976052
9434,0,0,0.06226123
31871,1,1,0.83334416
1551,1,1,0.9285083
82002,0,0,0.36971188
10680,0,0,0.031762376
39949,0,0,0.4379404
9581,0,0,0.33440515
25935,0,1,0.6848204
50834,0,0,0.44430178
5687,0,0,0.28112128
89060,1,0,0.34739563
3412,0,0,0.04647957
9696,0,0,0.08300264
3352,0,0,0.17613629
5865,1,1,0.53769493
86705,0,0,0.40984744
42166,0,0,0.36901492
38052,1,0,0.4227589
65398,0,1,0.9264886
79201,1,0,0.37421343
57667,1,1,0.591435
66509,1,1,0.8003198
79617,0,1,0.51708406
47502,1,1,0.60536176
34095,0,0,0.34249333
81700,1,1,0.96034884
2904,0,1,0.6054888
42642,1,1,0.8532856
23925,0,0,0.2426343
13386,0,1,0.5501013
15188,1,0,0.19613634
14667,1,1,0.80450577
53929,1,1,0.8352016
93856,0,0,0.016378717
65250,1,1,0.95593536
3301,0,0,0.22167937
48207,1,0,0.41921994
2257,1,0,0.47289145
38457,0,0,0.20270275
16745,1,1,0.8796289
95877,0,1,0.5907452
99771,1,1,0.57931846
27580,0,0,0.25784776
39582,0,0,0.16958222
9300,0,0,0.19209741
45618,0,0,0.043249987
7375,0,0,0.07403457
314,0,1,0.5731021
22641,1,1,0.92140144
26011,1,1,0.8220216
79958,0,1,0.8327646
39823,1,1,0.5272676
79867,0,0,0.29407662
26194,0,0,0.11762188
61382,1,1,0.9826837
25838,0,0,0.39725912
70040,0,0,0.29738256
85836,0,1,0.7497978
10998,0,0,0.10792537
70586,0,0,0.3962551
22321,0,0,0.10630951
80203,0,0,0.4130089
69456,0,1,0.60340875
23027,1,1,0.55680335
26138,1,1,0.501174
69657,0,0,0.051276445
51293,1,1,0.7199327
72625,1,1,0.88024944
48914,0,1,0.69385165
64772,0,0,0.083499506
62702,0,0,0.06147626
15154,1,1,0.94793826
29297,0,0,0.07639861
93594,0,0,0.26693347
23991,0,0,0.4785885
12509,0,0,0.32348335
12587,1,1,0.9640353
21190,0,0,0.4754232
57780,1,0,0.1769214
11891,0,0,0.12794194
58844,0,0,0.12766202
24145,1,1,0.6474209
1266,0,0,0.39685303
2027,0,0,0.16249113
5345,1,1,0.8695034
37400,0,0,0.33756503
56521,0,0,0.07966134
33366,0,0,0.067698516
19618,1,1,0.8485698
24998,1,0,0.39980265
92947,1,1,0.61232054
21656,1,1,0.9514993
58161,0,1,0.5149595
30290,1,0,0.3818957
57850,0,0,0.035382546
93554,0,1,0.51072264
33181,0,1,0.5920165
17328,0,0,0.49119037
60560,0,0,0.26671344
75622,0,0,0.23888159
75367,0,1,0.57006073
51925,1,1,0.6758515
39896,0,0,0.20753287
29185,0,0,0.042962156
24115,0,0,0.14585617
7242,1,0,0.06366232
23748,1,1,0.86095375
19238,1,1,0.8343433
15053,0,0,0.22052132
71665,0,0,0.024380423
79519,0,0,0.10607104
89756,1,1,0.88453287
9321,0,0,0.26852575
75904,1,1,0.71916133
39060,0,0,0.044580087
27292,0,1,0.51769334
51922,0,1,0.70128363
28319,1,1,0.9405113
99904,0,0,0.07285511
85918,0,1,0.5340218
14829,0,1,0.7460943
7199,1,1,0.92914015
55481,0,0,0.094923645
71072,0,0,0.1820295
37637,0,0,0.40275443
84829,0,0,0.085807025
38894,0,1,0.6986907
93451,1,0,0.4822549
71040,1,0,0.27892342
1432,1,1,0.78136224
91104,0,0,0.2139445
84280,1,0,0.28483117
28475,0,0,0.06968518
26815,0,0,0.085822456
31768,0,1,0.67413235
52958,1,1,0.9381363
24686,1,1,0.7405668
28268,1,1,0.72089964
97730,0,0,0.070020825
9584,1,1,0.7922844
17167,0,0,0.2582684
97558,0,0,0.15069899
74911,1,1,0.56746674
80357,0,0,0.16035329
60817,0,0,0.061197102
61290,0,0,0.05253481
93505,0,0,0.029389223
54719,1,1,0.62127537
50858,0,1,0.7110151
49278,0,1,0.54441315
87330,0,0,0.07287543
73929,0,0,0.1169296
81013,1,1,0.9181274
10858,1,1,0.8188113
51148,0,1,0.7529714
35605,0,0,0.44931385
85280,1,1,0.7591795
52319,0,1,0.6436327
91422,0,0,0.3300641
80646,0,0,0.07272594
76013,0,0,0.27242053
61604,0,0,0.07685412
35643,1,1,0.59932125
49368,0,0,0.15163825
79804,0,0,0.3700902
38587,0,0,0.07019533
82436,0,1,0.8087155
35822,0,0,0.28718027
65748,0,0,0.09050588
96072,0,1,0.6768057
18381,0,0,0.049369495
34084,1,1,0.74856555
65064,0,1,0.54216856
23882,1,0,0.3178194
25771,1,0,0.3781194
77825,0,0,0.28105453
43015,1,1,0.9614122
44141,0,0,0.21194893
78759,0,0,0.082281396
91110,1,1,0.8861521
98418,0,1,0.6431912
28016,0,1,0.885254
90656,1,0,0.44813117
43540,0,0,0.31074184
42785,0,1,0.61071926
33979,1,0,0.34266505
62906,0,1,0.58250654
72183,0,0,0.027689423
73461,0,0,0.040538717
20589,1,1,0.8436314
22602,0,0,0.07605266
98302,0,0,0.13154641
95957,1,1,0.771689
29736,0,0,0.107279256
94190,0,0,0.06662417
80960,1,1,0.86619586
74284,0,0,0.08951046
47014,0,0,0.06571208
24636,0,0,0.09285596
78624,1,0,0.1532892
26809,1,1,0.8011452
76547,1,1,0.65163344
65864,0,1,0.6728088
11528,0,1,0.8520674
29910,1,0,0.20531623
56953,0,0,0.3006265
91808,0,0,0.1247305
91925,1,1,0.77468365
72452,0,0,0.090593584
17235,1,1,0.6687968
80912,0,0,0.2428548
48740,0,1,0.67470324
37754,0,0,0.022297608
96466,0,0,0.24606836
28326,1,1,0.7971865
78371,0,0,0.03656909
39628,0,0,0.22833088
87556,0,0,0.1076189
36187,0,0,0.34103325
97588,0,0,0.029219076
10428,0,0,0.13671824
50446,1,1,0.5380384
19880,1,1,0.9595816
30703,0,0,0.37415862
501,1,1,0.87255114
4054,0,1,0.6865349
75744,1,1,0.90689045
25242,0,0,0.1212786
49020,0,0,0.4925402
60962,0,0,0.1619702
68474,0,0,0.076245576
47823,0,1,0.6772637
94824,1,1,0.8161322
84261,1,1,0.94442344
98864,0,0,0.05874872
25523,1,0,0.25440282
36812,1,1,0.8210029
17740,1,1,0.6176612
48580,0,0,0.05300607
98814,0,0,0.06838889
62047,1,0,0.2742275
7961,1,0,0.16768785
50391,1,1,0.87045825
70060,0,0,0.04973365
18036,0,0,0.48068708
16306,1,0,0.23243172
91597,0,0,0.46397606
76506,0,0,0.4354016
70426,0,0,0.0688526
97286,0,0,0.014117502
3029,1,1,0.6154367
5363,0,0,0.44131982
51961,1,1,0.5227163
98810,0,0,0.07137564
63166,1,0,0.41513845
17899,0,0,0.221564
32174,0,0,0.35158664
68650,0,0,0.17430913
32639,1,0,0.24311452
30729,0,1,0.50366193
52769,0,0,0.13574722
29551,1,1,0.9221399
6020,0,1,0.5617241
50034,0,1,0.61867285
80732,1,1,0.5435725
18978,0,0,0.14554013
33410,1,1,0.86498135
5512,1,0,0.17556834
75411,1,1,0.6321727
41946,1,1,0.6363596
15602,0,1,0.70821136
38856,0,1,0.73589903
45667,1,1,0.9531292
98386,1,1,0.8420921
51666,1,1,0.9322557
78546,0,0,0.17140181
67915,0,1,0.612633
75003,1,1,0.69094366
81599,1,1,0.7780893
27619,0,0,0.3083044
45808,0,0,0.2647696
91360,0,0,0.212117
41241,0,0,0.4795423
61375,1,1,0.76406926
48815,0,0,0.4389744
34505,1,1,0.9329441
73495,1,1,0.79369676
8711,0,0,0.019783689
79387,0,1,0.66578025
206,0,0,0.05782386
89656,1,1,0.8202885
11762,0,1,0.86152107
78839,0,0,0.48399612
9212,0,0,0.025402777
23990,0,0,0.48167902
86171,0,0,0.26202294
92132,0,0,0.019114804
63035,0,0,0.053571615
29579,1,1,0.91612023
48730,0,1,0.9153579
26165,0,1,0.5516618
25850,0,0,0.05848922
12461,0,1,0.9352914
50927,1,1,0.72005427
16221,1,1,0.92027897
84437,0,0,0.22973172
35770,0,1,0.8075253
15621,1,1,0.61737573
49240,1,1,0.7882445
553,1,1,0.9672939
61584,0,1,0.7232491
87913,0,1,0.7470632
69110,1,1,0.9558082
92213,1,1,0.8693022
38003,0,0,0.14798553
95579,0,0,0.36891443
55657,0,0,0.46049404
98639,0,1,0.7993126
97629,0,1,0.8653562
32917,0,1,0.7531023
25773,1,1,0.9510745
59405,0,1,0.56412
88394,0,0,0.09102912
8088,0,0,0.016965816
63307,0,0,0.22282402
59389,0,0,0.16296272
76619,0,0,0.31801945
26198,0,1,0.9388739
19365,1,1,0.8082619
75643,1,1,0.87331724
15031,1,1,0.9576796
79514,1,1,0.9659895
14564,0,1,0.79849225
78884,0,0,0.07206385
51400,1,1,0.82607764
35586,0,1,0.65766954
43583,0,0,0.10453674
88539,0,0,0.477804
82317,1,1,0.8949313
93374,0,0,0.17606606
46379,0,0,0.18667749
22906,0,0,0.23663317
77100,1,1,0.85947806
3264,0,1,0.6411854
99153,0,0,0.12683862
30465,0,1,0.61099446
92166,1,1,0.65697527
33822,0,0,0.3433841
66102,0,0,0.0138835
802,1,1,0.64694196
13882,1,1,0.8501561
97143,0,1,0.5465835
83496,0,0,0.062936984
54982,0,0,0.11366251
59984,0,0,0.2922498
54198,1,1,0.9472331
3527,0,1,0.81581277
50779,0,0,0.2805955
53081,0,0,0.4751864
86399,0,0,0.4047716
71032,0,1,0.6321222
55114,0,0,0.2649033
55321,0,0,0.26796183
60093,0,0,0.13838154
63062,1,0,0.32708445
21937,0,0,0.02280958
38637,0,0,0.023584258
37139,0,0,0.3349318
3263,0,0,0.09265701
846,0,0,0.04806072
83374,0,0,0.016551074
19113,0,0,0.40405855
73238,0,0,0.043329336
22866,1,1,0.5164513
91018,0,1,0.7391823
11074,0,0,0.13200317
79856,1,1,0.52007437
88896,0,0,0.07399895
79963,1,1,0.5816912
95231,1,1,0.85748005
1481,0,0,0.093945056
67461,0,1,0.64702415
49773,0,1,0.5306097
87157,0,0,0.059630737
79909,0,1,0.7111538
5802,0,0,0.068280555
461,1,1,0.5645807
66738,0,0,0.13305485
42714,0,0,0.12410702
17456,0,1,0.7055606
7643,0,0,0.13433641
48572,0,0,0.29716554
33776,1,1,0.872593
45207,0,0,0.011731994
55453,1,1,0.7732699
5344,0,1,0.71048677
71064,0,0,0.12084313
44903,0,0,0.2570892
83615,0,0,0.18573432
14306,0,0,0.05363471
78129,1,1,0.8523716
32301,0,0,0.09947549
38023,0,0,0.100179546
94088,1,1,0.6677515
68156,0,0,0.046957895
46747,0,1,0.56374776
77680,1,1,0.74128425
90919,0,0,0.14334916
5244,0,1,0.6372196
44512,0,1,0.651323
64589,1,1,0.90702224
17632,1,1,0.6068984
91179,1,1,0.90716034
69406,0,1,0.54268795
37200,1,0,0.13523531
20297,1,1,0.5898954
20842,0,0,0.088140495
39384,1,1,0.8742333
86582,0,0,0.19693346
16100,1,1,0.6178738
20243,1,0,0.36409375
56032,1,0,0.44993144
91876,1,1,0.8922987
5853,0,0,0.24342883
12953,0,0,0.21652162
48848,1,1,0.920691
2834,1,1,0.6519082
42665,0,0,0.08526767
54191,0,0,0.35003564
53777,1,1,0.9147568
70606,1,1,0.6349459
13972,0,1,0.71652615
10649,1,1,0.6120384
80882,0,0,0.2268505
68523,0,1,0.5202433
3381,1,1,0.6401604
34196,1,1,0.6312843
84397,0,0,0.1259051
85725,0,1,0.7804457
82408,1,1,0.8844439
40139,0,0,0.3305911
40287,1,1,0.63280183
5304,1,0,0.49403113
39228,0,0,0.05624414
42410,1,0,0.38869917
5969,1,0,0.49529386
61189,0,0,0.09595239
11356,0,0,0.021426572
13338,1,1,0.5918297
70421,0,0,0.24802828
36059,1,1,0.81391084
36868,0,0,0.11450849
66782,0,0,0.04197257
9364,0,0,0.17506842
62789,1,0,0.09786157
56201,0,1,0.55727804
20636,1,1,0.6661063
10295,0,1,0.6627315
14183,1,0,0.31124023
24090,0,0,0.2856853
22329,0,1,0.6452415
59894,1,1,0.7980692
67072,0,0,0.2927722
35215,1,0,0.24645121
84569,0,1,0.5270114
11266,1,0,0.42294675
36194,0,0,0.23215282
37142,0,0,0.47085407
75545,0,0,0.05172273
41389,0,0,0.07761745
66740,0,0,0.020672243
74400,0,0,0.2685495
56019,1,1,0.6293904
50413,0,0,0.04035915
13159,0,0,0.09295724
83400,1,1,0.864183
35335,1,1,0.7975407
7391,0,0,0.05773924
36985,0,0,0.30011815
58884,0,0,0.032730255
70136,1,1,0.64691675
33425,1,1,0.7563306
14397,0,0,0.028841276
41026,1,1,0.6714809
44213,1,1,0.6073876
71100,0,0,0.03359257
86729,0,1,0.7249353
98676,1,1,0.82783735
54965,1,1,0.77237886
56012,1,1,0.9340299
13706,1,1,0.89287275
22815,1,1,0.9133716
50763,1,1,0.82267123
11495,0,1,0.53070176
21698,0,0,0.24982658
22332,0,1,0.7060786
95237,0,0,0.13862027
48665,0,0,0.1546664
89846,1,1,0.5797525
16244,1,1,0.9325185
52043,1,0,0.2523096
24889,1,1,0.69245696
10728,0,0,0.016280537
36932,0,0,0.48736486
68988,0,0,0.35259366
28431,0,0,0.29219684
2929,0,0,0.28649652
6025,0,0,0.44639003
71395,0,0,0.16716117
20193,1,1,0.7180357
52105,0,1,0.8388831
35685,1,0,0.20253856
23980,0,0,0.047250796
98111,0,0,0.05847961
56991,1,1,0.70056874
58660,0,0,0.23462506
23287,0,0,0.3971133
79276,1,1,0.9194072
85637,0,1,0.5236976
89541,0,0,0.30117837
54882,0,0,0.23993397
78878,1,1,0.81346035
87115,0,0,0.25077346
44507,0,0,0.1569061
13166,1,0,0.31188568
17598,0,1,0.6535597
95817,1,1,0.88966364
5205,0,0,0.2267034
25304,0,1,0.56286365
20263,1,1,0.9700893
2450,0,0,0.092657894
27229,0,0,0.1634657
87898,0,0,0.27434945
15674,0,0,0.21922395
1951,0,0,0.22964126
13372,0,0,0.09655389
53757,0,0,0.30376557
54125,0,1,0.83618075
1830,0,0,0.14027284
67189,0,0,0.14223875
81371,0,0,0.13733457
40503,1,0,0.20386787
87116,1,1,0.91837984
11545,1,0,0.45446968
8028,1,1,0.7800078
39074,1,1,0.5500587
32166,1,0,0.3255967
82572,1,1,0.7338455
78257,0,0,0.3061344
15576,1,1,0.94734037
39027,0,0,0.069334
80153,0,0,0.32494208
13114,1,1,0.8247821
72467,0,0,0.34761012
77215,0,0,0.47457722
29072,0,0,0.31266707
40835,1,1,0.8788223
14440,0,0,0.26086533
60710,1,1,0.5266599
51907,1,0,0.48626715
62150,0,1,0.7169821
10868,1,1,0.7291232
74503,0,0,0.15857983
22576,0,0,0.2612831
47704,0,0,0.27342093
63070,1,1,0.9289007
7320,0,0,0.2582767
88453,1,1,0.6638807
57203,0,1,0.6322318
99032,1,1,0.67838836
4424,0,1,0.6579228
24032,0,0,0.2150387
38328,0,0,0.28209263
65387,1,1,0.7202426
10181,0,0,0.3380106
77103,0,0,0.25766176
31456,0,0,0.13013059
61391,1,0,0.3087406
8869,0,0,0.46245632
81435,1,1,0.8218086
60896,1,1,0.8094702
40433,0,0,0.09902646
43752,0,0,0.07603174
28401,1,1,0.88509125
19413,0,0,0.06714507
10052,0,0,0.25547943
10577,1,0,0.21930143
17629,0,0,0.19748113
95374,0,0,0.081728235
16755,0,0,0.38634506
96625,1,1,0.88965255
78063,0,0,0.112942085
67490,1,1,0.50637746
96927,0,1,0.5617636
14215,0,0,0.035686124
1009,1,1,0.95538914
89055,1,1,0.8051886
32585,0,0,0.120357975
13620,1,1,0.96221846
96601,1,1,0.7002516
36470,1,1,0.73382384
74249,1,0,0.090521745
24099,0,0,0.027135046
42602,0,0,0.16597925
8792,0,0,0.019995768
51452,1,0,0.26084068
85341,0,0,0.074899904
49795,1,1,0.5859412
48241,0,0,0.05856727
16260,0,1,0.5015473
21842,0,0,0.3109483
545,1,1,0.6140291
76421,1,1,0.80401605
5574,1,1,0.9533648
52636,1,0,0.43889505
24289,1,0,0.3985315
316,0,1,0.7165404
81972,1,1,0.75326574
3927,1,0,0.49708837
49424,0,1,0.75390697
22355,0,0,0.13425681
78424,0,0,0.3089962
50772,1,1,0.6466195
41629,0,1,0.53072435
68719,0,0,0.09221145
6944,0,1,0.73030835
52457,0,1,0.6151057
60709,0,0,0.21181367
78008,0,0,0.08775478
28920,1,0,0.36870688
51166,0,0,0.15476154
56827,1,1,0.5984235
25297,0,0,0.15034018
6583,0,0,0.054940004
54633,0,0,0.48614275
59281,0,0,0.22167672
2333,0,0,0.4236349
1788,0,0,0.03055787
45780,0,0,0.13585329
99692,0,0,0.11308118
39567,0,0,0.22826755
91788,0,1,0.5924392
4046,0,0,0.38850206
99057,1,1,0.8067981
53051,0,0,0.28645626
69194,0,0,0.32077238
41535,1,1,0.9198414
75832,1,1,0.74370795
96603,0,0,0.18292144
39766,0,0,0.33123848
22721,1,1,0.71977067
6374,0,0,0.32762614
85093,0,1,0.62696195
32838,0,0,0.04700463
69455,1,1,0.9735102
29865,0,0,0.31620848
11768,0,0,0.1629914
16732,0,0,0.046318498
30392,1,1,0.6908751
37740,0,0,0.37152106
2094,0,0,0.027048137
20795,1,1,0.7853434
17272,1,0,0.45318714
98901,1,1,0.500188
86286,1,1,0.95555246
22752,0,0,0.34211236
21109,0,0,0.49924737
3175,0,0,0.074226126
10992,0,0,0.33541992
4315,0,0,0.03317018
64470,1,1,0.87793374
56456,0,0,0.022294821
91689,1,1,0.89620835
48804,0,0,0.15962297
40628,1,0,0.49951708
21104,0,0,0.047925476
63968,0,0,0.22079693
72227,0,1,0.78025293
83056,0,0,0.39328232
74833,0,0,0.11296336
36111,1,0,0.40728754
68999,0,1,0.61583674
83584,0,1,0.66600907
51156,1,1,0.7377019
14941,1,0,0.20379004
64231,1,1,0.79685235
19629,1,1,0.8408013
40317,1,1,0.7992213
15581,1,1,0.76224554
95540,0,0,0.3436625
46016,1,1,0.7866055
31272,0,0,0.46502694
71762,0,1,0.8988678
15396,0,0,0.060466852
33399,1,1,0.80448323
53423,0,0,0.33392102
19767,0,0,0.077423975
42536,1,0,0.17613535
95996,0,0,0.41935113
23260,1,1,0.5452587
60065,0,0,0.3165771
65963,0,0,0.08960354
30165,1,1,0.88469154
44258,0,1,0.64531654
73192,0,0,0.049270604
11238,0,0,0.445382
89136,0,0,0.15815789
64686,0,0,0.27022064
87597,1,1,0.95019495
12904,1,1,0.9030082
87516,1,1,0.8230667
63392,0,1,0.65052336
75963,1,1,0.9721334
26286,1,0,0.30962574
68595,1,1,0.96970224
60279,1,1,0.7255574
54609,1,1,0.6666667
51473,0,1,0.8978204
23516,1,1,0.82908094
92643,0,0,0.06133705
4506,0,0,0.2021262
23271,0,0,0.116723426
49926,0,1,0.87231195
4039,1,1,0.89617753
91682,1,1,0.8801675
5449,0,0,0.041698847
22630,0,0,0.24868846
24869,1,0,0.40524262
88418,1,1,0.89371085
98709,0,0,0.2407197
70299,0,1,0.7638467
35728,0,0,0.03867245
1222,1,1,0.6910305
86738,0,1,0.530948
92473,0,0,0.07050644
85769,0,1,0.7695204
82597,0,1,0.95832795
95946,0,0,0.14220354
74660,1,1,0.6865878
94752,0,0,0.41446117
53492,1,1,0.7302412
24867,0,0,0.46442604
16915,0,1,0.82706714
57942,1,1,0.970923
19577,0,0,0.049055174
27258,1,1,0.9689811
92295,0,1,0.54513997
79615,0,0,0.2013702
